file_id,audio_path,transcript,is_valid,channels,sample_rate,duration_sec,error
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part117,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part117.wav,rais wa marekani barack obama amepata pigo katika uongozi wake baada ya chama chake cha democrat,True,1,16000,5.1,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part118,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part118.wav,kushindwa kushinda idadi kubwa ya wakilishi katika bunge la representatives,True,1,16000,3.76,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part119,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part119.wav,na hivyo kuipa nafasi chama cha republican kuongoza bunge hilo,True,1,16000,3.68,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part12,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part12.wav,taarifa ifuatayo inaelezea shughuli ya kuapishwa kwa rais huyo,True,1,16000,2.99,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part120,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part120.wav,kati ya viti mia nne thelathini na vitano katika bunge hilo la wakilishi,True,1,16000,4.4,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part121,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part121.wav,chama cha republican kimeshinda viti mia mbili arobaini,True,1,16000,3.06,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part122,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part122.wav,wakati democrat wakishinda viti mia moja,True,1,16000,3.0,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part123,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part123.wav,hata hivyo chama cha democrat kitazidi kudhibiti bunge la senate,True,1,16000,3.78,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part124,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part124.wav,baada ya kupata viti hamsini na moja dhidi ya arobaini na sita,True,1,16000,2.99,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part125,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part125.wav,licha wa sisi kuwa wengi katika bunge ya wakilishi,True,1,16000,2.37,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part126,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part126.wav,tusisahau kuwa jukumu la rais ndiye huweka agenda za serikali,True,1,16000,3.73,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part127,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part127.wav,lakini wananchi wa marekani wamemtumia ujumbe,True,1,16000,3.03,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part128,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part128.wav,kwa hivyo sauti ya wamarekani itasikika,True,1,16000,2.39,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part129,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part129.wav,katika serikali <UNK> hapa washington,True,1,16000,2.34,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part13,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part13.wav,ni kiapo ambacho amekula rais wa serikali ya awamu ya saba ambae pia anakuwa mwenyekiti,True,1,16000,4.62,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part130,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part130.wav,matokeo hayo ni pigo kubwa kwa uongozi,True,1,16000,2.65,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part131,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part131.wav,musemaji wa waziri wa mambo ya nje amethibitisha,True,1,16000,2.77,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part132,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part132.wav,kauli ya kuahirisha kwa mazungumzo hayo inakuja siku moja wakati ambapo waziri wa mambo ya,True,1,16000,4.41,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part133,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part133.wav,akiwa ameanza ziara rasmi ya kikazi nchini israel,True,1,16000,2.86,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part134,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part134.wav,kubwa ambalo linatajwa kuchangia kuadhirishwa kwa mazungumzo hayo,True,1,16000,3.28,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part135,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part135.wav,ni baadhi ya sheria za uingereza kuleta mkanganyiko,True,1,16000,2.79,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part136,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part136.wav,na hivyo kuhitajika mikakati maalum kabla ya kujadili masuala hayo,True,1,16000,3.56,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part137,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part137.wav,kushna amesema kuwa aliamua kuchukua hatua ya kushauriana na serikali ya iran,True,1,16000,4.91,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part138,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part138.wav,baada ya mashirika ya kutetea haki za kibinadamu,True,1,16000,2.65,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part139,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part139.wav,mwanamke huyo angenyongwa jumatano ya leo,True,1,16000,2.64,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part14,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part14.wav,nakuchukua dhamana kuongoza serikali ya umoja wa kitaifa,True,1,16000,3.17,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part140,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part140.wav,uamuzi wa mwisho dhidi ya mwanamke huyo,True,1,16000,2.36,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part141,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part141.wav,bado hauja amuliwa na mahakama dhidi iran,True,1,16000,2.57,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part142,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part142.wav,na kudai kuwa adhabu hiyo haikuwa ya kweli,True,1,16000,2.55,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part143,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part143.wav,mwenye umri wa miaka arobaini na mitatu,True,1,16000,2.59,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part144,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part144.wav,alifunguliwa mashtaka mwaka elfu mbili na sita,True,1,16000,3.08,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part145,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part145.wav,baada ya kubainika kuwa alihusika na mauaji ya mume wake na vile vile kuhusika na uzinzi,True,1,16000,4.98,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part146,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part146.wav,nianze na mashindano ya soka ya cekafa na draw ya mashindano hayo ambayo yataandaliwa,True,1,16000,4.88,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part147,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part147.wav,kuanzia tarehe ishirini na saba mwezi huu hadi tarehe,True,1,16000,2.18,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part148,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part148.wav,imefanyika leo hapa dar es salam tanzania,True,1,16000,2.6,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part149,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part149.wav,na kundi la a tanzania imejumuishwa pamoja na zambia burudi na somalia rwanda ivory coast sudan na zanzibar,True,1,16000,5.35,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part15,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part15.wav,hii ni historia mpya ambayo inaandikwa visiwani zanzibar,True,1,16000,2.7,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part150,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part150.wav,ni timu ambazo ziko kwenye kudi la ba wakati kudi la cha kuna uganda kenya ethiopia,True,1,16000,4.55,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part151,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part151.wav,na malawi akitoa draw hiyo katibu mkuu wa cecafa nicholas msonyi,True,1,16000,3.61,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part152,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part152.wav,asema kwamba tanzania itafungua dimba na zambia wakati kenya,True,1,16000,2.83,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part153,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part153.wav,wakicheza na malawi tarehe ishirini na tisa mwezi huu katika uwanja wa taifa,True,1,16000,3.0,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part154,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part154.wav,na mashindano ya voliboli ya wanawake ya dunia yanaendelea huko,True,1,16000,3.6,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part155,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part155.wav,japan kwa siku ya tano hivi leo,True,1,16000,2.36,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part156,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part156.wav,ishirini na tano kumi na tano na ishirini na tano ishirini,True,1,16000,2.52,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part157,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part157.wav,mchezo huu ndio ambao kenya imejaribu sana ikilinganishwa na michezo kadhaa ambayo imekwishacheza,True,1,16000,4.19,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part158,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part158.wav,peru wameshinda costa rica,True,1,16000,2.44,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part159,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part159.wav,ishirini na tano kumi na nane na thelathini na mbili thelatini na nne,True,1,16000,3.68,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part16,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part16.wav,baada ya viama vikuu viwili vyeye ushindani wa kisiasa,True,1,16000,2.86,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part160,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part160.wav,na hivyo ndivyo mambo yalivyoelekea huko katika mchezo huo wa voliboli,True,1,16000,3.96,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part161,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part161.wav,kati ya soka katika klabu hiyo na hivyo atashirikiana na john henry,True,1,16000,3.75,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part162,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part162.wav,na meneja roy hudson kuimarisha klabu hiyo,True,1,16000,3.37,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part163,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part163.wav,ya liverpool ni hayo tu katika rfi mchezo jioni hii ya leo,True,1,16000,2.97,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part164,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part164.wav,zuhra <UNK> katika magazeti ya mbalimbali duniani lakini kwa sababu ya muda,True,1,16000,3.99,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part165,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part165.wav,imeteua kadhaa tuanzie kule nchini kenya gazeti la the nation,True,1,16000,2.93,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part166,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part166.wav,imeandika juu ya mbunge mteule wa jimbo la lindi mjini salum halfan baruan,True,1,16000,4.19,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part167,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part167.wav,habari hii imepewa uzito kutokana na salum kuwa ni mwenye,True,1,16000,2.51,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part168,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part168.wav,na nchini ufarasa magazeti kadhaa wa kadhaa imeandika,True,1,16000,2.61,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part169,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part169.wav,juu ya matokeo ya uchanguzi wa nchini marekani mathlan gazeti la kikomunisti hili,True,1,16000,4.06,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part17,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part17.wav,kukumbaliana kuwa na serikali ya umoja wa kitaifa,True,1,16000,2.37,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part170,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part170.wav,inaitwa le humanitan na hili la kikristo,True,1,16000,2.33,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part171,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part171.wav,la qua hili linajinadi na kichwa cha habari,True,1,16000,2.5,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part172,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part172.wav,obama aokoa baraza la seneti lakini apoteza,True,1,16000,2.88,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part173,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part173.wav,la figa lue na la monte pia ya nchini ufarasa,True,1,16000,2.75,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part174,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part174.wav,yenyewe yamejinadi na taarifa za vifurusi vyenye mabomu,True,1,16000,2.89,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part175,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part175.wav,vilivyoelekezwa kwa rais wa nchi hiyo,True,1,16000,2.37,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part176,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part176.wav,pweza mtabiri maarufu aliyekufa hivi karibuni nchini gerumani,True,1,16000,2.75,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part177,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part177.wav,taarifa nilizo nazo kutoka nchini humo zinadai kuwa amepatikana murithi wake na chakustaajabisha,True,1,16000,4.42,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part178,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part178.wav,pweza huyu mwenye umri wa miezi mitano hivi naye aitwa paul,True,1,16000,2.9,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part179,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part179.wav,akiwa na uzito wa gramu mia tatu asili ya paul ni kule kusini mwa ufarasa,True,1,16000,3.83,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part18,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part18.wav,lengo ni kumaliza ghasia ambazo zinazuka,True,1,16000,2.27,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part180,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part180.wav,eneo lijulikanalo kwa jina mont piea,True,1,16000,2.42,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part181,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part181.wav,meneja wa nyumba ya paul ukipenda kwarim yake stephan poruola,True,1,16000,3.34,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part182,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part182.wav,mdogo alikuwa amepangiwa kukutana na paul mtabiri,True,1,16000,3.25,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part183,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part183.wav,lakini haikuwa bahati yake kama unavyofahamu kifo,True,1,16000,2.94,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part184,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part184.wav,lisiweze kufanikiwa tukirudi hapa nyumbani nchini tanzania gazeti la mwanahalisi,True,1,16000,4.29,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part185,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part185.wav,na matokeo yetu yamehujumia chadema inasema hivo,True,1,16000,3.73,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part186,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part186.wav,eeh ikulu yagharimia kuchafua upinzani ni hayo tu kwa,True,1,16000,3.82,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part187,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part187.wav,baraza la mawaziri ni chombo muhimu kinaachomshauri,True,1,16000,5.28,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part188,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part188.wav,rais kuchukua maamuzi muhimu kwa mustakabali wa wananchi wa nchi husika,True,1,16000,5.85,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part189,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part189.wav,moja kati ya hoja inayozungumzwa sana na wachambuzi wa mambo,True,1,16000,3.78,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part19,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part19.wav,na kisha kukagua vikosi vya jeshi ambavyo,True,1,16000,2.44,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part190,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part190.wav,kwa serikali hebu tutazame jambo hili katika jicho la uchumi,True,1,16000,4.16,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part191,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part191.wav,katika makala ya gurudumu la uchumi,True,1,16000,4.9,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part192,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part192.wav,moja kati ya changamoto alizopata waziri mkuu wa uingereza aliyepita gordon brown,True,1,16000,4.88,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part193,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part193.wav,ni ukubwa wa baraza lake la mawaziri kukosolewa na wataalam,True,1,16000,3.92,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part194,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part194.wav,kuwa ukubwa wa baraza hilo linarudisha nyuma ufanisi katika maamuzi mbalimbali,True,1,16000,4.73,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part195,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part195.wav,wataalam hao walikwenda mbali zaidi,True,1,16000,2.28,
SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part196,data\raw\audio\SWH-15-20101103_emission_swahili_15h00_-_16h00_tu_20101103_part196.wav,kufananisha baraza la gordon brown lililokuwa na wajumbe thelathini na mmoja,True,1,16000,4.24,
